company_id,name
62da1b57-3b57-4131-9a22-c4e02485bc35,Duke University
9c1ff8bc-4516-42cc-8c52-bd100f68f2ac,"ASYMCHEM LABORATORIES (TIANJIN) CO., LTD."
0f0460d2-6101-436e-a167-db4bb76a6f9b,"JILIN ASYMCHEM LABORATORIES CO., LTD."
cddd882c-57d5-4ae4-82c7-16dbdfa52de8,"ASYMCHEM LABORATORIES (FUXIN) CO., LTD."
d67c4a57-5e32-4946-94fc-731c81f6f074,"ASYMCHEM LIFE SCIENCE (TIANJIN) CO., LTD."
7066f6bf-2506-4648-91e8-4ccb7e98d80d,"TIANJIN ASYMCHEM PHARMACEUTICALS CO., LTD."
53ec5711-d131-4eae-96d6-a4f734cd597f,RESPIVERT LTD.
0cf48b4e-7fb2-4718-bc4b-f9316db9d8bd,"Transitions Optical, Ltd."
0c160b17-3bc0-4935-9b42-d7efae1f7a94,Janssen Pharmaceutica NV
e156422f-83a9-4a84-bf1c-12ca5c073716,MUSC Foundation for Research Development
cd53d80c-584e-47c9-a2a4-c1d62c2621aa,PURDUE PHARMA L.P.
0ae2b86d-756f-4802-b90e-468c0c68d012,"KAKEN PHARMACEUTICAL CO., LTD."
5f8b77e1-5974-453f-81be-f4a477a8495e,Indivior UK Limited
f324b245-d9ee-4285-bd81-177d87354b40,"Dana-Farber Cancer Institute, Inc."
2177dec3-5ecf-445e-afaf-9250b3936aae,"Agios Pharmaceuticals, Inc."
e67f7f78-5605-40c9-b647-c281533367cd,VERNALIS (R&D) LTD
c437739f-5caf-410e-98ee-a05aeade9249,Origenis GMBH
1efcb51a-cb47-4a4b-b8ab-1747fac7880e,"Beth Israel Deaconess Medical Center, Inc."
cefc56ec-e231-4f5e-b58d-9bef83c4bcfc,"Kineta Viral Hemorrhagic Fever, LLC"
741cd94c-f327-43e1-96bc-a576e560b921,eFFECTOR Therapeutics Inc.
ad792ebb-0032-4c12-bab4-6bfa8f84fd6c,GlaxoSmithKline Intellectual Property Development Limited
6a83f076-7e5d-4134-a899-95970c847778,Blueprint Medicines Corporation
82e98e34-7196-4412-be68-1b61b1085daa,"MEIJI SEIKA PHARMA CO., LTD."
26d14adb-bc28-44da-a695-0f5d155de867,"OPKO Health, Inc."
c30048ca-fc39-4cf6-925b-3c418ae85d5d,Sloan-Kettering Institute for Cancer Research
5bc880cc-b613-492d-9697-5dfbe999254a,"FORMA Therapeutics, Inc."
c6257a2e-f03b-4895-aebc-004d2414da97,UCB BIOPHARMA SRL
ae5adee3-5a3e-4fe5-a222-5bc265c2666a,"Katholieke Universiteit Leuven, K.U. Leuven R&D"
4534cf12-5295-41d5-9fec-f8b78a2a1087,Duquesne University of the Holy Spirit
ea543a19-e0f2-49d2-a07a-31979f6350e0,Promega Corporation
7aebffc8-c7f6-4d0d-b661-a27983a7f654,Janssen Sciences Ireland UC
e0f1ff12-ec1b-436b-8bf9-e723858e8a6a,"JIANGSU VCARE PHARMATECH CO., LTD."
72acc50f-79a9-4681-9edd-d2163febe47c,Incyte Corporation
b61e22a3-4786-4308-aa49-7cbde59501c9,"SHIONOGI & CO., LTD."
1ab4b01a-7ca9-400d-b983-7f62ba47ad01,GLADIUS PHARMACEUTICALS CORPORATION
b3e4bd70-b057-4575-aaaf-e665803cde2a,HOFFMANN-LA ROCHE INC.
f4534d68-58ee-4607-947c-d8b77375e377,TUBITAK
35480b43-47f5-4c66-b16b-64e441db4ce0,NATIONAL INSTITUTE OF ADVANCED INDUSTRIAL SCIENCE AND TECHNOLOGY
ac853623-5a99-45be-94e6-c4915fa768f4,"Shin-Etsu Chemical Co., Ltd."
c13d7573-c5e5-4622-8a6f-dc727383c685,"KYUSHU UNIVERSITY, NATIONAL UNIVERSITY CORPORATION"
1b130916-6319-4d8b-808b-638f6845fe01,"Achillion Pharmaceuticals, Inc."
969ad733-4b23-4eb4-b148-3bb95ce1ca51,UNIVERSAL DISPLAY CORPORATION
57c5b228-2d9b-4f65-904b-26424a4558a9,GE HEALTHCARE AS
28f7bd36-5469-43fe-b4e1-539d97102a02,GE HEALTHCARE LIMITED
9cb06b5f-c4b9-4a04-984d-8fd8d90c1526,THE QUEEN'S UNIVERSITY OF BELFAST
ce74c071-8b39-4153-83bb-1bd917309b45,ChromaDex Inc.
af5c1081-2d5b-4ea8-8675-beb0164749e7,"NUCORION PHARMACEUTICALS, INC."
f3efecc4-71b7-48d1-aeea-bd7537db2c7a,Ligand Pharmaceuticals Incorporated
664e76f8-53d5-4f1f-99c0-4d3835317eb6,"Atea Pharmaceuticals, Inc."
02a49f1d-19ae-4236-8782-2410edb8682c,DONESTA BIOSCIENCE B.V.
e3c68e78-2ab8-4222-922c-6d0dbf44971b,"ReveraGen BioPharma, Inc."
895aa595-0bdd-4437-91d0-a35695d4a7c0,Dr. Falk Pharma GmbH
e4d9f323-acf9-4a0b-adbc-81c1c2f2e6ab,Council of Scientific and Industrial Research
35717acb-7566-431d-a76b-6becdd7fb368,ALBIREO AB
04aa84e6-11ce-4b28-aa13-d6ccb5f25e68,"Millennium Pharmaceuticals, Inc."
1f71083f-02c9-493f-87a4-7055c100731f,"H. LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE, INC."
ee08c552-6dd6-4228-9f5c-e7c3b634103b,"Alexion Pharmaceuticals, Inc."
c3a5cc28-8840-4deb-8a32-342a07fea443,Immatics Biotechnologies GmbH
1c61d0a1-2219-4521-8f7c-e7ebf38a684b,"CAREGEN CO., LTD."
4bfd9d83-10ab-4b46-b0b3-cb7f0ed81393,POLYPHOR AG
9272127a-3c65-452a-8d24-41e21997235d,Technische Universitaet Dresden
8b8145db-7813-4fb1-9348-fadc8dc80042,DSM IP Assets B.V.
2a1f7c66-5af2-48ad-b98b-099bd1e78f7c,LABORATORIES LETI S.L.
2d115ccc-959c-4bf3-b520-9c3237a15f77,"The Florida State University Research Foundation, Inc."
d5ebeb23-9831-4c6b-9c34-0fb2395cc1a8,"CHENGDU HUACHUANG BIOTECHNOLOGY CO., LTD"
d8828bf1-d252-48eb-a3c6-407584bac108,Novo Nordisk A/S
02f21059-f8cc-4f7e-9cee-ecfd35bdb268,Amunix Operating Inc.
c852a47e-f542-4c47-acd0-0020449e171f,BIOGENOMICS LIMITED
24135334-fe03-4808-b87a-a5ded4d2f7ce,UNIVERSITE DE PARIS DESCARTES
c21ecc25-b33d-4f2b-8382-c382d3b5d393,Institut National De La Sante Et De La Recherche Medicale (Inserm)
d644dd23-fb50-4779-9e83-304247bb3ebc,"HEALTH RESEARCH, INC."
24770c94-7830-432d-94ef-bfa28775b740,Immatics Biotechnology GmbH
a1d7a6e7-e246-48b1-bb47-01becc9cbf43,CONSEJO NACIONAL DE INVESTIGACIONES CIENTÍFICAS Y TÉCNICAS (CONICET)
40ccbc9c-d0c5-40ab-83b6-5cab71ecbe95,FUNDACIÓN SALES
5a732922-375c-4e14-9a9b-91a5864fba6d,INIS BIOTECH LLC
3ddfdd14-3667-454b-aef3-b8e2601d668b,KAHR Medical Ltd.
aa877a06-8815-498a-9fbd-a56a0199cce0,HADASIT MEDICAL RESEARCH SERVICES AND DEVELOPMENT LTD.
abc42262-d181-4fc9-a08b-bb4e675b2ebe,APOGENIX AG
acb86cf3-edca-4f76-b2b8-986aa17921c2,Protalix Ltd.
8cc2701d-1308-41bb-89f3-d80d97cf4321,"Viela Bio, Inc."
486914ea-74ad-4f84-afad-74f5cdf28b4a,Osaka University
147a8be4-b9a1-4d03-8101-cafbc36d5422,"SEATTLE GENETICS, INC."
c909cb45-8f99-4ef2-8cbd-f57bcbbcd3f4,"The United States of America as Represented by the Secretary, Dept. of Health and Human Services"
8cf3d407-6832-47ac-ba09-a60b01f69833,Instituto Nacional de Tecnologia Agropecuaria
6aa04bed-c285-4d3f-81b9-052ec1e399ce,DNAe Group Holdings Limited
4b3d77c4-e206-445c-a007-3dbb36ea4787,VERSITECH LIMITED
05f6e24d-a0e1-4255-bb84-4c33da23ddda,"JANSSEN BIOTECH, INC."
3ca688ad-503b-4ac0-ad16-94db35c6253e,CHUGAI SEIYAKU KABUSHIKI KAISHA
0d463191-c5a9-497d-8037-4d6a85a6c5b2,NOVARTIS AG
b354988b-6671-409f-a03a-179009ca49d2,"Genentech, Inc."
4e13ad56-505e-4ed9-8e8d-d9593c9ccf73,ZYMOGENETICS INC.
db486af5-960d-4fc8-ad72-e5afc4674bba,"Regeneron Pharmaceuticals, Inc."
e7e4d72b-6af5-4560-9108-0d3da98cfdf2,"IMMUNOGEN, INC."
8fc2f2c2-3db9-40e7-a7b2-41b0c57c5207,THERAPIX BIOSCIENCES LTD.
48cfd410-c389-42eb-adc8-8e9b429b7f1c,"CELL SIGNALING TECHNOLOGY, INC."
908f1b87-7dbd-48f6-b2a3-081404a542aa,Genmab A/S
6b012dff-9445-4ee7-bc2f-51f1131545dd,UNIVERSITÉ CATHOLIQUE DE LOUVAIN
7c197b5c-035f-42b2-a95c-e63c364786e8,LUDWIG INSTITUTE FOR CANCER RESEARCH LTD.
e91db8fa-22d4-4567-834d-4b510b39c43f,Biocon Limited
846ef848-d2a5-4f29-a152-0b79330db52a,Centro de Inmunología Molecular
b5aa943e-82cf-4c37-9825-6fc0c0d8ab49,AMGEN RESEARCH (MUNICH) GMBH
813be558-003d-4978-8ae3-d4b7f46218fd,UNIVERSITÉ DE NANTES
86c2526f-d40c-40fc-950a-0c3c2b2fa7ab,OGD2 PHARMA
96b3a56a-e999-4c36-8416-3937d7a3c958,ZYMEWORKS INC.
944a976a-f9ab-48e9-9de4-d8b01a0189de,THE RESEARCH INSTITUTE AT NATIONWIDE CHILDREN'S HOSPITAL
41c3267b-83f3-4289-b411-e75085a6e236,Case Western Reserve University
99a82a2a-c494-4f14-bec0-2bcb33b5c533,E.I. DU PONT DE NEMOURS AND COMPANY
6ce04dde-f383-4923-8798-780d1a608ed6,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA
5c3ff3de-94d2-463e-afbc-3386f8e19ce8,UNIVERSITY OF WATERLOO
c7333c05-4c8c-4662-b547-6ff763f3957c,Arlanxeo Deutschland GmbH
bd7178d1-7337-4396-8e76-b53871bb6083,WACKER CHEMIE AG
63b72bac-74a0-452f-b38d-ef13875ae4ea,Baumhueter Extrusion Gmbh
b11bc136-5690-4c51-873f-cb43246f3ab8,Lummus Novolen Technology GmbH
d433d76d-e698-4711-aaad-63e1aebfb729,Chevron Phillips Chemical Company LP
46ce8539-7b8f-4304-a07e-bbb94bdb821a,SABIC GLOBAL TECHNOLOGIES B.V.
7ff46aad-920a-4a06-97cb-791a4cd70773,SAUDI BASIC INDUSTRIES CORPORATION
3e12a65b-6581-4c1b-be54-ea9bbca3b551,Borealis AG
8aab048f-9515-4287-8343-b7fd26758cf5,ExxonMobil Chemical Patents Inc.
d39f8780-9fe5-4793-8ee2-47ea78a6827f,S.P.C.M. SA
1b7a8875-bb61-42f1-ac2b-55f006bc2f31,THE TRUSTEES OF DARTMOUTH COLLEGE
4950d9b8-ae3e-453c-9fe8-e241b99ec1e2,"ELITE MATERIAL CO., LTD."
b292ff06-e9d3-4b36-85c2-6ddb30460c52,Reichhold LLC 2
f42b3ee0-57d2-4044-8b94-bbd100823922,THE UNIVERSITY OF CONNECTICUT
246ab72d-6aae-4951-88f0-6d3f5a61466c,Arizona Board of Regents on Behalf of the University of Arizona
9bcbd6bc-2e70-4a70-be62-c036eb5915d8,"MEDIPACS, INC."
f579a840-488f-43a8-8e23-03262d5e0b2a,"SEEO, INC."
0b6359d0-1aaf-4f40-99f1-b8ebcccd5dd7,"MITSUBISHI GAS CHEMICAL COMPANY, INC."
25a3778b-47e4-402e-b188-d941c7e3c397,The Board of Trustees of the University of Illinois
5e7e9fff-05ba-4428-83ce-942d092a6787,"DAINICHISEIKA COLOR & CHEMICALS MFG CO., LTD."
034f491e-99cd-4643-ab06-aee6e4c06b47,"UKIMA CHEMICALS & COLOR MFG. CO., LTD."
1b606c63-f004-4846-8e11-d819cee5029a,Dow Global Technologies LLC
5122be92-08e4-4624-a04f-18a5ef263ba7,Momentive Performance Materials Inc.
d0fae399-ca75-40ad-8d3d-c2fadfae99f7,Cabot Corporation
e72c4784-e8dc-4eb7-8763-61c70aee532f,Teknologian tutkimuskeskus VTT Oy
04be945a-89ac-41d3-bb00-5c76f005ec16,Aalto University Foundation sr
cce4e43c-b399-4555-9e34-908d78d906ef,"DAIKIN INDUSTRIES, LTD."
6cccfcb4-1761-4afb-bd37-def24a3d1228,Industrial Technology Research Institute
a8fd3500-dbf0-4445-a810-ea9a275afdbd,"TORAY INDUSTRIES, INC."
135778b4-1533-474d-adb6-e1bd09ee42ee,SHIKOKU CHEMICALS CORPORATION
7540ab46-c5b6-49ce-acae-6418bce31b64,ROBINSON BROTHERS LIMITED
214454ae-6fee-4dcd-9045-cfdaebfac510,"Lubrizol Advanced Materials, Inc."
f9e8335f-9ea6-40f6-8fa6-55a706cccc6a,"DAIHACHI CHEMICAL INDUSTRY CO., LTD."
c0adabe1-c840-4877-91bd-ebe690dff937,"LION IDEMITSU COMPOSITES CO., LTD."
b02cbf00-9362-48b9-ab48-b6aa7d1dce0a,"SUMITOMO SEIKA CHEMICALS CO, LTD."
4ece8167-3ed4-486b-8400-ca5941df86dd,NOVA Chemicals (International) S.A.
a8f981e4-395b-49e6-9c4d-391411bb6b67,KANEKA CORPORATION
3f926e2c-f613-4332-8c6d-b0485cd49886,ARLANXEO SINGAPORE PTE. LTD.
a559efa2-06e6-4dcd-8137-fc09a24dbb4e,"MITSUI CHEMICALS, INC."
f5dca248-b118-40a4-b4a0-01c10683c337,"TOKUYAMA SEKISUI CO., LTD."
a81f90ea-a4a9-40e9-8978-466148b6c116,"SEKISUI CHEMICAL CO., LTD."
c9fee267-67c6-4e14-9225-e5c3ac4478d6,"Lotte Advanced Materials Co., Ltd."
38ddd946-e963-4bd6-8dc8-43196f4af009,"BASF Auxiliary Chemcials Co., Ltd."
c8a498ac-c7d3-48db-9311-deb264fa309c,"Knauf Insulation, Inc."
99b27958-5274-4288-9c63-efe52815fb75,KNAUF INSULATION SPRL
3dd38c18-3556-43ef-8bc3-188ff2afae8e,"PLANT PV, Inc."
5528e5b8-525d-4777-ab7d-d9f5880f6e52,NATIONAL CHENG KUNG UNIVERSITY
ed9722a5-c905-4ae9-9210-08a542017582,DIC CORPORATION
7ce7ea73-e331-4611-beee-518b556bda98,"TOYO INK CO., LTD."
61d83c1e-07f8-4d40-a75a-1d46886685e0,"TOYO INK SC HOLDINGS CO., LTD."
a93f3703-1f70-464a-8657-23debcb00bf4,"MOLECULAR REBAR DESIGN, LLC"
8b4c15c0-5206-44a3-ac8d-81f7824bf06a,Flex-N-Gate
fd3b4ed9-fb12-4866-9885-282c43154b89,"LG Chem, Ltd."
7a24f2b0-df54-4331-8bf3-41ae6b783f77,Covestro Deutschland AG
13a2da2e-018f-4663-88ac-eabcea75cef4,Hilti Aktiengesellschaft
f12f369b-d875-4370-bed6-6e41b29f2c93,Akzo Nobel Coatings International B.V.
b52696d2-cb54-4ccf-9320-a04786fe252e,ANGUS CHEMICAL COMPANY
65201550-2431-487e-9211-a0ed5fe16631,"NISSAN CHEMICAL INDUSTRIES, LTD."
460e5eaf-db8a-422b-bfe3-f51dbc1f1670,"Owens Corning Intellectual Capital, LLC"
617e992f-7dab-4bde-81d6-ceb6a26e804d,"SANYO CHEMICAL INDUSTRIES, LTD."
281349cc-c2ed-4d43-8b24-0c15275d37d8,CERTOPLAST TECHNISCHE KLEBEBAENDER GMBH
7fbe2d79-2341-4308-a0f0-0d738078b84e,HENKEL IP & HOLDING GMBH
abcbd384-f467-440e-9187-b2162660670b,HENKEL AG & CO. KGAA
0fd155d5-bf2b-4e3e-b8c1-3c64e5535bd6,JACRET
4615cd2c-09a7-480d-a7a2-25201de63895,"SAINT-GOBAIN CERAMICS & PLASTICS, INC."
99928270-7dc0-4b85-b68d-bbe3c7d87620,"GAMESA INNOVATION & TECHNOLOGY, S. L."
2a5fd84a-89e0-4962-aa61-a5bcbaee0a82,"HITACHI CHEMICAL COMPANY, LTD."
cb679c87-4fbf-4b54-8498-c6710a0997b6,Dow Silicones Corporation
0ed3b5da-e166-4ce8-bb57-768914cc7e2e,"Halliburton Energy Services, Inc."
187558cf-924c-4d78-a3c6-6143c2e8023d,M-I L.L.C.
503c6719-6f12-40b8-825b-d2a33b369db2,CHINA UNIVERSITY OF PETROLEUM-BEIJING
5085d286-8417-45a6-82c8-68bdf751514d,Covestro LLC
0350699e-0a64-42b6-8f35-7b721f8cb4dd,SAUDI ARABIAN OIL COMPANY
25e8e382-c770-4ac3-9390-bb48ae0cc84c,"Flotek Chemistry, LLC"
328434ce-a701-4c29-8aef-e9a7d3722319,"MURATA MANUFACTURING CO., LTD."
aed52f28-fd48-44e3-beb6-177540d662d9,"Lawrence Livermore National Security, LLC"
98baaf51-8817-4f80-b08e-a7ecd8e27ae5,Qlight Nanotech Ltd.
fb3292e6-a6fc-48ad-b6b6-5f277bd659ba,YISSUM RESEARCH DEVELOPMENT COMPANY OF THE HEBREW UNIVERSITY OF JERUSALEM LTD
d2b761c9-4544-4f94-8cbd-982481069e4a,CHIMEI CORPORATION
2a4051c0-c1ef-4941-8d7b-8e685e02acb9,"Anellotech, Inc."
3aaf6030-c6b3-47f3-8c64-83eef1fb2812,Pioneer Energy
ca3eedcb-292b-495c-8f04-81e3aa3b4a78,Catalytic Distillation Technologies
2548e5bc-8e5a-4659-a9ea-75a8da84843c,Linde GmbH
898a3069-7836-4817-b078-0a270550711b,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY
92715d35-ccf8-4e8e-899d-f21db7e59a99,Fluor Technologies Corporation
e00b66ac-406f-4265-b055-7c896e835636,"Cerion, LLC"
2349fcc3-744a-4a87-8e00-9bb4802b6bde,GreenMantra Recycling Technologies Ltd.
8210278c-33be-4cd6-b948-9e8c205381a4,LANXESS Deutchland GmbH
dc682f86-9ead-4f8b-8028-83dfbf117a4b,INFINEUM INTERNATIONAL LIMITED
5f1d75df-6c8c-4a29-b9d9-890b44d7ec49,Wintershall Holding GmbH
bd60fdad-58a6-4477-a109-dc81b3297854,"IDEMITSU KOSAN CO., LTD."
1eb4a43d-8330-47b5-ae3e-322d9db88d80,"YOUNG LIVING ESSENTIAL OILS, LC"
8f4094b7-206a-49cc-bada-d91974888071,The Procter & Gamble Company
fafef382-7ea1-478a-bbb1-dece22befe29,"S. C. JOHNSON & SON, INC."
2d523d75-71da-4e61-bb37-8fe3a9129e23,The Jackson Laboratory
030289c2-9373-4c97-a742-40a5de39cbd7,Trans Bio-Diesel Ltd.
69de46fa-f86d-453b-bdef-daf2fceed21f,National Health Research Institutes
6710c4d3-5aad-4b5f-9212-a75e9718009d,GLYKOS FINLAND OY
de395345-1ff2-45f5-8be1-90ef35ade92e,"BBHC CO., LTD."
5f0411fc-bc87-4afe-825f-d5d97570daec,IMMUNICUM AB
474546be-edc6-4224-b3ab-8d2a3d295fb6,Ramot at Tel-Aviv University Ltd.
b23756fb-7ef6-42eb-b878-2c9148f97831,"Beijing Stomatology Hospital, Capital Medical University"
8eb65550-bcf9-4add-ad22-6768447b7095,Beijing SH Bio-Tech Corporation
fad804ce-646a-4c2b-96a5-eea7d3bf5038,NATIONAL UNIVERSITY CORPORATION KUMAMOTO UNIVERSITY;
ff62b737-9474-45de-a609-b18f9aed1be3,CAMBRIDGE ENTERPRISE LIMITED
f6ee5c34-7435-435b-b33c-03a2eb2269e7,University of Washington
529aba7a-51fb-4169-89bf-a47183bc52da,"Adverum Biotechnologies, Inc."
0f78f41b-4cd8-40fe-9bc2-4b602173c4a2,ASAHI KASEI CHEMICALS CORPORATION
0337ccd2-8584-41d2-a789-a31f83a09a57,BRASKEM S.A.
6a4ebb68-a826-4d8a-9556-89bb79827c29,CELLECTIS
b80d0535-a7dc-457b-a28a-f3381ed48ea5,"PRECISION GENOME ENGINEERING, INC."
0b3e2604-cb45-4056-9f33-00c6ed2fb197,Academia Sinica
1270932f-599c-4d29-b65d-3b8fa7e7f0f5,"CHO PHARMA, INC."
bdc353b5-11b6-46a0-9bc8-b531f9ddcc96,DRK BLUTSPENDEDIENST BADEN-WÜRTTEMBERG-HESSEN GGMBH
3e0096da-2977-47b6-94dc-61934bae1454,"Evolva, Inc."
d00b8c7a-e5cb-4db6-b59e-540072232616,"CuRNA, Inc."
625e454f-d5ae-47e7-8309-6e2f4e2b19d6,Benitec Biopharma Limited
72ea371c-6a23-496e-b1fc-cd9397a0cfe7,"Sirna Therapeutics, Inc."
f59e43f2-7044-4977-a926-6b8a690d8c86,University of Pittsburgh—Of the Commonwealth System of Higher Education
0043813d-b3d0-4ec6-9b08-945841cd5141,President and Fellows of Harvard College
650b8363-8f47-4234-9d69-b9fbdfb75736,Ospedale San Raffaele S.R.L.
fdd981ca-ed85-479a-aa09-db8939739837,Fondazione Telethon
64c7501b-59d8-4b14-893b-3c51d3000e6d,"Genomatica, Inc."
bb7a562d-81d6-440b-be21-36aab9c0f5e4,VIB VZW
f275daca-6287-4d02-8166-797b6827eaa1,"AJINOMOTO CO., INC."
29952cab-11e9-412f-bca5-735599328a40,SOOCHOW UNIVERSITY
8e14c487-822f-4f93-bac6-17da47259f40,"The United States of America, as represented by the Secretary of Agriculture"
32674601-41b5-4888-9d23-0d71b6d44670,"KUMIAI CHEMICAL INDUSTRY CO., LTD."
94322301-cd60-49cb-85db-fd6c00b43412,NATIONAL INSTITUTE OF AGROBIOLOGICAL SCIENCES
180b548e-0a57-40e6-8834-56b994322645,NATIONAL CHUNG HSING UNIVERSITY
76bfedeb-c249-4c5a-9fb1-87c5a5ae43a0,Monsanto Technology LLC
a21f77b6-b082-4bc6-82cf-2f784d75d488,EVOGENE LTD.
1e2866af-069c-4a1d-9848-19755c7fe2e1,Syngenta Participations AG
df177dc9-2bab-4962-a377-7bc58538742c,"PIONEER HI-BRED INTERNATIONAL, INC."
ce0361d0-ee07-49b9-8ed0-236bd6210f06,"INTREXON CEU, INC."
affc2208-5f2a-4cd6-af73-3494714621a8,Yeda Research and Development Co. Ltd.
447f7b79-7f6c-471c-af5b-97ff5312bb55,University of Vienna
bbcaaa08-a2c9-4fa2-bd00-d1f88f67c869,nan
eef68cc9-5c36-4203-9968-97cd715613d5,FIRMENICH SA
6ba691cc-cff4-4e01-80fb-9dc325558522,nan
42bdb45f-59a2-4258-976a-65174c055a91,"XYLECO, INC."
64ebeaa1-5bc0-42e3-9d9a-65523d9678e5,GREEN BIOLOGICS LIMITED
43e492ba-5319-4f2e-a65f-5598e4d611c5,Proteus
7d46dab2-c28d-4974-9e52-c7fa2ae3ac16,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
7b53cfb1-d127-4486-b74b-c70f1fb5b792,THE PENN STATE RESEARCH FOUNDATION
569c1c30-d293-4e62-982e-7d90d55b7bda,International Flavors & Fragrances Inc.
d1622868-c5e5-4701-8c28-39f526aeffd7,SUNTORY HOLDINGS LIMITED
64dc9ab0-635f-4f31-a14e-cae82ac08d5f,Siemens Healthcare Diagnostics Inc.
dc2459c5-bc00-4dca-9652-5f42145f7295,"I-SENS, INC."
d3e4929a-52cd-469b-b4fc-a9ba164d74ab,STC.UNM
3a2229ae-4b9d-4dda-b023-8dda6d0a5bb7,"LOS ALAMOS NATIONAL SECURITY, LLC"
b504f077-387c-440a-bfb4-00e45b59f209,"First Light Biosciences, Inc."
739b2596-cdf8-411e-a922-bd8781f55373,THE BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA
3f3ca576-89e3-4667-b0e7-0d3978b40687,The Florida International University Board of Trustees
0e636125-e3dd-40d4-abf3-995b0d384c7b,Asahi Kasei Pharma Corporation
a72a0b17-258c-4af4-9876-d45d4182c9cb,"LITRON LABORATORIES, LTD."
f71b5728-698a-4f20-8a7a-a2e7413ef123,BASE4 INNOVATION LTD
35cbff16-2d8e-49b7-be85-60051ad41f95,DNA GENOTEK INC.
ccd8d314-8428-4369-a07a-f303224a173a,The Board of Trustees of the Leland Stanford Junior University
cec8a273-a770-4b2a-8b8f-e33f9f79d912,UNIVERSITY OF WASHINGTON THROUGH ITS CENTER FOR COMMERCIALIZATION
bcb5216e-a621-4c83-b12a-355d7ad3d3a8,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC."
53f7ddde-2413-4266-9c14-7a0424206362,"Boreal Genomics, Inc."
b4e511ed-31bf-4530-a7ca-42a8114fd7d7,"Prognosys Biosciences, Inc."
1b078ccb-5c57-498a-ab56-5f05a970d760,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK
c7c7681d-1d55-4cb0-8171-2bbe9f4b237c,"BIONANO GENOMICS, INC."
330d568d-67ba-430a-9963-ce0c31ef37e2,DOW AGROSCIENCES LLC
7d50b3f9-b0c8-4ed6-8cc8-39a7066a0900,Cepheid
9711eee5-6945-4a40-9716-6deced1f2bc6,University Health Network
af531edf-ea9a-482d-8487-c9000a04e914,Hummingbird Diagnostics GmbH
1a02eff9-cffe-4bfc-9db1-456d6228a707,Elanco US Inc. and McGill University
c42abc6b-6764-4177-a38f-89f1a945ae2a,THE ROYAL COLLEGE OF SURGEONS IN IRELAND
7590ff96-da58-45bd-b930-2beb70a66347,"The United States of America, as represented by the Secretary, Department of Health and Human Services"
42944e29-bac9-4788-802d-e3caaac471f8,"Foundation Medicine, Inc."
f94a6dac-85d7-42f5-a228-92051b73b25a,"INSTYTUT BIOLOGII DOSWIADCZALNEJ IM. M. NENCKIEGO, POLSKIEJ AKADEMII NAUK"
71fe4b5f-ecef-4223-8feb-eb4aaf2ef27e,"Exact Sciences Development Company, LLC"
bef79d2b-8d11-4ffb-b60c-0308361f307f,Gut Guide Oy
cb184d32-eeef-41a1-9263-879d307e0635,Qualicon Diagnostics LLC
6d3d934f-d585-4cdc-a0f1-85ca365f8272,TATA STEEL LIMITED
a66b248e-301e-4e61-a21c-ccdcfdd3912e,BLANCO GmbH + Co KG
25d3ef57-3090-4e87-8394-6539d12b4e35,voestalpine Metal Forming GmbH
55e42561-db64-4374-9801-b18967826715,JFE Steel Corporation
d3c9b72b-f345-4f21-9799-482abdfb43e9,Clean TeQ Pty Ltd
08bfac66-a558-472d-8b32-8366088d3ed5,TITANIUM METALS CORPORATION
6c9d35dd-26cd-47a2-8dcc-b94b2caf42bc,University of Limerick
48322f9a-44a2-47b8-b256-8190f6c0977f,Rio Tinto Alcan International Limited
93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD."
06ba7ba3-6be1-4ddf-af00-ce6b63d86587,Hyundai Steel Company
aaa28b75-1946-43a7-b469-868de453379a,"Glassimetal Technology, Inc."
1bca0293-4d34-4fa3-bf27-faa537257421,Mazda Motor Corporation
36e947d5-c4b3-4439-a5ca-3bf7663f9d07,"BAOSHAN IRON & STEEL CO., LTD"
75af58a7-54a5-41c1-8dd7-ee4f50e46e9d,Caterpillar Inc.
086e3224-3b4c-4013-8826-2cd4f091852e,Federal-Mogul Burscheid GmbH
4f451e64-7f79-4be1-86f1-589fc37f0d87,Metal Industries Research & Development Centre
f120a0d7-d7be-458f-853b-d651e3bcb217,Tatung Company
c780114f-2f0a-4ac1-8769-e5267aa44bc3,TATUNG UNIVERSITY
46460945-d9a6-451d-aa58-28374ee352ca,"SUMITOMO METAL MINING CO., LTD."
7155b1a8-4dac-4b15-bfb2-0aed88776b58,"DePuy Synthes Products, Inc."
0eb8788a-3a70-4cc4-8e60-d91cc70e2965,"SHINCRON CO., LTD."
2404fd9f-db42-455a-ac13-126b506d2dc6,University of Science and Technology of China
568e9e78-42a4-42a4-ad9e-0b3088cc29cb,University of South Carolina
db12c44a-cd79-43ab-84ad-3e9e341630e2,Schaeffler Technologies AG & Co. KG
